PLAZO;PRESTAMOS_ANTERIORES;SCORE_VERAZ;ESTADO_CIVIL;DEUDA_SIST_FIN;INGRESOS_PERSONALES;dias_mora
48;5;784.0;CASADO;332247.0;390000.0;239
24;3;539.0;SOLTERO;38928.44331;154554.6136;219
48;1;889.0;SOLTERO;39689.35529;137896.201;175
48;1;;CASADO;264919.8169;205518.3765;336
18;1;943.0;DIVORCIADO;25293.21278;326894.2301;138
12;3;894.0;CASADO;179129.1894;1886305.8169999998;210
24;1;707.0;CASADO;216133.6991;135140.6315;100
48;3;953.0;SOLTERO;152855.0115;142445.5305;359
12;2;558.0;SOLTERO;39062.34493;139997.8778;274
12;3;531.0;SOLTERO;45107.75131;130575.0696;341
10;2;;DIVORCIADO;12036.02923;229327.702;301
16;2;449.0;CASADO;238400.4915;243423.5165;184
36;2;845.0;SOLTERO;85291.48592;94304.67622000001;194
36;3;763.0;CASADO;296149.3569;313281.9643;305
48;6;760.0;SOLTERO;46992.29465;128543.506;136
18;1;;SOLTERO;6391.786623;73048.98998;360
16;2;804.0;SOLTERO;30319.48522;70716.00051;116
18;1;775.0;DIVORCIADO;100533.6725;162534.0027;340
48;3;639.0;SOLTERO;43705.50184;181350.6301;335
48;1;673.0;DIVORCIADO;263300.0;1500000.0;230
18;6;839.0;CASADO;41775.5519;102767.8577;137
12;3;798.0;CASADO;29600.0;228000.0;132
12;5;808.0;CASADO;55311.94217;235755.8191;156
18;13;;CASADO;66918.38249;119691.4158;268
36;1;;SOLTERO;28116.42755;223025.2219;329
36;3;614.0;SOLTERO;39689.35529;206844.3015;177
48;4;824.0;SOLTERO;145295.9658;120175.8706;181
24;1;892.0;CASADO;43796.17716;80522.4;360
48;12;616.0;CASADO;259379.5873;352445.7844;361
24;4;;CASADO;84237.36766;206739.7183;98
36;3;769.0;SOLTERO;87303.89027999999;114371.9087;334
48;1;;CASADO;84056.01702999999;90675.31503;231
8;2;730.0;CASADO;10518.33654;77527.39435;267
36;1;;CASADO;290595.512;129807.4056;279
36;2;481.0;CASADO;97530.78946;237082.3885;104
24;1;;SOLTERO;96698.60048;273933.7124;98
36;2;923.0;CASADO;240257.6117;159111.0012;110
24;1;877.0;DIVORCIADO;41560.82191;86793.68431;166
12;2;480.0;SOLTERO;12104.36033;107978.519;251
26;10;;DIVORCIADO;40642.81179;228334.1541;306
12;2;454.0;CASADO;207470.2877;166910.9314;108
36;3;661.0;CASADO;45081.45033;97234.50071000001;112
12;2;970.0;CASADO;112831.7896;322372.6074;195
48;1;489.0;CASADO;44639.47532;402197.2529;332
48;6;687.0;SOLTERO;177342.8646;253704.6157;156
36;3;459.0;CASADO;152235.4545;195801.2277;179
24;4;610.0;CASADO;113085.1981;186301.8091;327
24;2;;SOLTERO;107488.3208;60462.18044;266
26;1;868.0;SOLTERO;23247.885169999998;51711.07538;110
12;1;710.0;DIVORCIADO;16997.44586;133223.2243;101
36;8;657.0;DIVORCIADO;489534.2559;346630.8024;335
24;2;599.0;DIVORCIADO;27141.84585;118541.1942;299
12;2;798.0;DIVORCIADO;18909.63362;121452.9439;102
15;1;928.0;DIVORCIADO;17307.65408;164855.4051;163
36;1;803.0;SOLTERO;30367.194880000003;57753.56081;261
36;5;429.0;DIVORCIADO;567891.6084;409569.7261;219
36;6;423.0;DIVORCIADO;527472.0902;389563.0835;254
48;7;675.0;DIVORCIADO;548222.9547;384463.3357;314
36;1;720.0;CASADO;312300.0;354000.0;176
36;1;545.0;SOLTERO;13019.05265;40142.078989999995;202
48;1;894.0;CASADO;22006.00823;105007.9231;146
36;3;936.0;CASADO;140614.3821;163505.0955;348
24;3;521.0;CASADO;116403.8299;1566409.822;171
24;1;352.0;CASADO;28397.79485;76187.35721;242
48;1;911.0;CASADO;60800.0;182000.0;128
48;2;864.0;CASADO;40986.39799;169534.6462;127
48;7;625.0;DIVORCIADO;118982.121;83609.05801000001;205
12;1;854.0;CASADO;29033.475089999996;82690.27716;298
24;2;799.0;CASADO;107318.9743;190619.8478;309
18;1;745.0;CASADO;28384.552689999997;62307.554679999994;361
22;3;478.0;CASADO;101425.036;195801.2277;295
15;5;601.0;CASADO;117268.3131;138133.1859;246
24;6;;CASADO;137697.3461;130575.0696;194
15;7;626.0;CASADO;113970.9021;123749.7267;179
24;1;786.0;CASADO;117900.0;299000.0;141
40;10;781.0;CASADO;35024.7401;186301.8091;364
10;10;728.0;SOLTERO;54287.30802999999;144894.9503;310
6;1;;CASADO;6187.650045;176790.0013;100
48;4;;DIVORCIADO;73273.89887;223159.9152;110
36;2;644.0;CASADO;83422.89266;311537.7734;121
48;1;;CASADO;37554.95956;90131.90293;253
22;5;936.0;;32065.45192;264608.8869;153
15;8;705.0;SOLTERO;24845.03632;195858.6805;155
44;2;818.0;SOLTERO;25243.89513;232504.6577;243
7;2;841.0;CASADO;65412.30047;33148.12524;143
12;1;745.0;DIVORCIADO;20478.4863;191261.3344;228
7;5;882.0;SOLTERO;21499.47206;155825.2334;286
36;6;899.0;SOLTERO;49943.17536;149917.9211;243
48;9;;SOLTERO;152333.8661;413451.3858;284
48;3;605.0;SOLTERO;149795.6204;108810.37800000001;162
24;1;;SOLTERO;112942.2598;142964.8858;132
12;2;864.0;SOLTERO;54451.3204;353580.0026;148
36;2;816.0;CASADO;98645.77122000001;223025.2219;184
32;3;589.0;CASADO;78494.76057;206844.3015;312
48;3;;CASADO;310585.8524;166153.4792;239
36;2;658.0;;39961.73804;67068.65126;277
12;4;943.0;CASADO;34774.78806;278198.3045;179
24;1;583.0;SOLTERO;48440.46035;132592.501;93
